Time,Acc_X,Acc_Y,Acc_Z
6.932999999999999829e+00,6.153347986935747471e+00,-9.159023213578475486e-01,5.677198050464948409e+00
6.934000000000000163e+00,6.369615452127750821e+00,-7.311746603469807537e-01,5.831001995273490834e+00
6.935000000000000497e+00,6.614102968038352515e+00,-5.257762772581617838e-01,5.997977838124359806e+00
6.935999999999999943e+00,6.247330845537103272e+00,-8.339033457675321115e-01,5.749211068246982137e+00
6.937000000000000277e+00,6.358499979083248377e+00,-7.356312185063917930e-01,5.835348220026560284e+00
6.937999999999999723e+00,6.294540682154178057e+00,-7.868599774852750306e-01,5.797656939758534023e+00
6.939000000000000057e+00,6.093727085946597732e+00,-9.431219509171402393e-01,5.686796556323103324e+00
6.940000000000000391e+00,7.406014991557571925e+00,5.229988997529380068e-01,7.681272447249407165e+00
6.940999999999999837e+00,7.052560913398199460e+00,8.814204820233134674e-02,7.018930838948156392e+00
6.942000000000000171e+00,6.416853500661284571e+00,-5.525818417609392741e-01,6.284990698601637504e+00
6.943000000000000504e+00,6.583571833362391601e+00,-4.719925607928884270e-01,6.226371307927839993e+00
6.943999999999999950e+00,6.450654596674313623e+00,-6.098610117469225322e-01,6.051785557339936616e+00
6.945000000000000284e+00,6.251344093239296740e+00,-8.009032841275153247e-01,5.850184100185731317e+00
6.945999999999999730e+00,6.557977525638744254e+00,-5.420577236142580801e-01,6.050272709612955602e+00
6.947000000000000064e+00,6.095646355600907285e+00,-9.358968362703017352e-01,5.718732821580422510e+00
6.948000000000000398e+00,6.088609801776313724e+00,-9.424763132990494618e-01,5.709323749377944957e+00
6.948999999999999844e+00,6.201421862489518766e+00,-8.472860462849505225e-01,5.785376753853802789e+00
6.950000000000000178e+00,6.095232614953456363e+00,-9.304051255624449235e-01,5.722377002423357339e+00
6.951000000000000512e+00,6.209864884223830650e+00,-8.486706915036751342e-01,5.772434350615131216e+00
6.951999999999999957e+00,6.528289461102096958e+00,-5.722540100161584986e-01,6.008083095171923738e+00
6.953000000000000291e+00,6.527288485961403985e+00,-5.664578921515373011e-01,6.021933790018126231e+00
6.953999999999999737e+00,6.573930940635738907e+00,-5.438632501702092004e-01,6.021753979260811462e+00
6.955000000000000071e+00,6.422243229029696465e+00,-6.670005813559279906e-01,5.928454651264685182e+00
6.956000000000000405e+00,6.207518406863434812e+00,-8.431503203063486218e-01,5.792180306564429060e+00
6.956999999999999851e+00,6.444957631423758215e+00,-6.358178114613148857e-01,5.970717565216754785e+00
6.958000000000000185e+00,5.981128991962473052e+00,-1.030528293724355837e+00,5.646446369237001051e+00
6.959000000000000519e+00,6.191796455490565343e+00,-8.408063091713531279e-01,5.816552221380910659e+00
6.959999999999999964e+00,7.990494714703789469e+00,1.136800721535970782e+00,8.444405937275249130e+00
6.961000000000000298e+00,7.183062087633702575e+00,2.720903247262511093e-01,7.338828124721588075e+00
6.961999999999999744e+00,6.813056009714069994e+00,-1.684407533398711021e-01,6.716951355406672874e+00
6.963000000000000078e+00,6.731034262797539469e+00,-3.054986522994279641e-01,6.458173606516997900e+00
6.964000000000000412e+00,6.832114472903932700e+00,-2.282293188010783291e-01,6.471718758304073837e+00
6.964999999999999858e+00,6.525275632504882850e+00,-5.322048429613095433e-01,6.146929847088837384e+00
6.966000000000000192e+00,6.266715919828174108e+00,-7.626510102604654451e-01,5.930767664061149524e+00
6.967000000000000526e+00,6.035080217358927968e+00,-9.579779529272819394e-01,5.763891290032429282e+00
6.967999999999999972e+00,6.525660006138862101e+00,-5.349180123670316256e-01,6.115193441091897775e+00
6.969000000000000306e+00,6.183854140265298227e+00,-8.359052965433320104e-01,5.852980699515310192e+00
6.969999999999999751e+00,6.089134284902427474e+00,-9.293425886659149038e-01,5.756943566289530523e+00
6.971000000000000085e+00,6.487217166057831719e+00,-5.955590222993005778e-01,6.027761622737924263e+00
6.972000000000000419e+00,6.408402046970648414e+00,-6.555267101017608899e-01,5.987969407858803272e+00
6.972999999999999865e+00,6.630889558799196948e+00,-4.609258157065274086e-01,6.156005301160679011e+00
6.974000000000000199e+00,6.462079399962552095e+00,-6.162764170052968948e-01,6.015428849426082358e+00
6.975000000000000533e+00,6.327905953166133912e+00,-7.087187449877686563e-01,5.966024672371182724e+00
6.975999999999999979e+00,6.350887910225804234e+00,-6.907790328825131887e-01,5.980221139793578722e+00
6.977000000000000313e+00,6.425852951489132714e+00,-6.182911493428518979e-01,6.051522425922147619e+00
6.977999999999999758e+00,6.203829979586906518e+00,-8.035109237257606063e-01,5.904387625139939644e+00
6.979000000000000092e+00,6.337532947862490218e+00,-7.067482464444868606e-01,5.965482722771422885e+00
6.980000000000000426e+00,6.550229669239763908e+00,-5.168196458497807955e-01,6.133906632263925296e+00
6.980999999999999872e+00,6.641802908399384364e+00,-4.338537985017374976e-01,6.209519082170173121e+00
6.982000000000000206e+00,6.658996584750402015e+00,-4.379379996444105472e-01,6.185401471821302621e+00
6.983000000000000540e+00,6.431813016534849936e+00,-6.228722048302665071e-01,6.043951543459462172e+00
6.983999999999999986e+00,6.359817400543015253e+00,-6.775848933844146327e-01,6.007747174973459892e+00
6.985000000000000320e+00,6.500061387304587157e+00,-5.520984970347319054e-01,6.119691946721172116e+00
6.985999999999999766e+00,6.080842311441887915e+00,-9.014843348860516192e-01,5.841346040397432660e+00
6.987000000000000099e+00,6.148853961025226411e+00,-8.457279190228532695e-01,5.886044857539924458e+00
6.988000000000000433e+00,6.293955864485027973e+00,-7.245747770688102385e-01,5.984438086463228501e+00
6.988999999999999879e+00,6.136495341196511966e+00,-8.577256387001805926e-01,5.876777277513033582e+00
6.990000000000000213e+00,6.536848583876685659e+00,-5.224711829482935332e-01,6.148105264832098626e+00
6.991000000000000547e+00,6.578439826117883804e+00,-4.885165347315922890e-01,6.175588004434899858e+00
6.991999999999999993e+00,6.561898198853431730e+00,-4.914667956524026993e-01,6.187386654727309754e+00
6.993000000000000327e+00,6.657401142555693596e+00,-4.174653775678583978e-01,6.241037495654595091e+00
6.993999999999999773e+00,6.360052963004374504e+00,-6.643122931255227570e-01,6.045836790261459370e+00
6.995000000000000107e+00,6.393025181842832083e+00,-6.209302347804601663e-01,6.100768274415528047e+00
6.996000000000000441e+00,6.452569332181917083e+00,-5.780713491486143552e-01,6.128076810727937307e+00
6.996999999999999886e+00,6.371159433174922171e+00,-6.352286183538269349e-01,6.096303149435770230e+00
6.998000000000000220e+00,6.384558873194329465e+00,-6.333269105804556487e-01,6.087834942194771948e+00
6.999000000000000554e+00,6.675840817293235752e+00,-3.891535464671681543e-01,6.286025199831506427e+00
7.000000000000000000e+00,6.395027144738588909e+00,-6.295390548281375453e-01,6.087191841298654538e+00
7.001000000000000334e+00,6.552737028899901617e+00,-5.009614497887617812e-01,6.187760557378987336e+00
7.001999999999999780e+00,6.659743217856696873e+00,-4.021483862513728358e-01,6.279504216947213280e+00
7.003000000000000114e+00,6.395969298899334632e+00,-6.157624261995555681e-01,6.117175067601510641e+00
7.004000000000000448e+00,6.669534913336902626e+00,-3.779261377055687099e-01,6.320409320525676833e+00
7.004999999999999893e+00,6.476600998474033588e+00,-5.395601649866474947e-01,6.191205766032290114e+00
7.006000000000000227e+00,6.324574165939011117e+00,-6.679716538035470608e-01,6.087544542021620764e+00
7.007000000000000561e+00,6.555911593940305870e+00,-4.834221853169576866e-01,6.226446371551792147e+00
7.008000000000000007e+00,6.612013116111559619e+00,-4.277302741814072995e-01,6.282875475304933843e+00
7.009000000000000341e+00,6.578072858043500837e+00,-4.654253092757203447e-01,6.242580051056693335e+00
7.009999999999999787e+00,6.678642535724899076e+00,-3.912897513433541974e-01,6.291444577384500469e+00
7.011000000000000121e+00,6.597537730712277337e+00,-4.421320248097728722e-01,6.272037752264730592e+00
7.012000000000000455e+00,6.629624720790642023e+00,-4.116178279336000223e-01,6.302163039487219898e+00
7.012999999999999901e+00,6.521585593035204020e+00,-5.035351055382693009e-01,6.227563607488038500e+00
7.014000000000000234e+00,6.270404507219175194e+00,-7.022746901871340652e-01,6.082474780933728731e+00
7.015000000000000568e+00,6.529927807437390541e+00,-4.796015829466755975e-01,6.269521364902272076e+00
7.016000000000000014e+00,6.468964307208562303e+00,-5.355518332676862947e-01,6.219823597342468702e+00
7.017000000000000348e+00,6.369280102406861488e+00,-6.208374778794900628e-01,6.150192455675212777e+00
7.017999999999999794e+00,6.700228665076622292e+00,-3.507529141401627415e-01,6.360686813601204470e+00
7.019000000000000128e+00,6.778531198707129057e+00,-2.767804322200402289e-01,6.431622018787930273e+00
7.020000000000000462e+00,6.752310812958107533e+00,-2.956456994374116465e-01,6.421424746811721818e+00
7.020999999999999908e+00,6.912900014492590728e+00,-1.610612563757348736e-01,6.531338515444007342e+00
7.022000000000000242e+00,6.571564352211230364e+00,-4.407544546344833725e-01,6.314644161287735535e+00
7.023000000000000576e+00,6.541095057364335830e+00,-4.600158882509372549e-01,6.307970334217422703e+00
7.024000000000000021e+00,6.658362837289379499e+00,-3.575688391078059025e-01,6.397000810249672043e+00
7.025000000000000355e+00,6.518918232260911161e+00,-4.634708269715279716e-01,6.326071032071871159e+00
7.025999999999999801e+00,6.570524384984030242e+00,-4.338474662000037507e-01,6.335167623624579747e+00
7.027000000000000135e+00,6.612480984209001988e+00,-4.079721911147325963e-01,6.346444993274384494e+00
7.028000000000000469e+00,6.575926219151974728e+00,-4.333168174942568229e-01,6.333822253982499539e+00
7.028999999999999915e+00,6.819596602150774345e+00,-2.344332374541863995e-01,6.489460008513683320e+00
7.030000000000000249e+00,6.704878684059289107e+00,-3.287932139973860357e-01,6.417029042618718648e+00
7.031000000000000583e+00,6.636924064499957865e+00,-3.714869891493660092e-01,6.401198096244704594e+00
7.032000000000000028e+00,6.753713106484890538e+00,-2.729947711588697201e-01,6.483027172306441877e+00
7.033000000000000362e+00,6.604560421064035403e+00,-3.846483991814364511e-01,6.410538720528634826e+00
7.033999999999999808e+00,6.534602776412565817e+00,-4.426489939909146187e-01,6.366194424860463386e+00
7.035000000000000142e+00,6.643551574338165899e+00,-3.620276234928049286e-01,6.420221393937716847e+00
7.036000000000000476e+00,6.478838017993952647e+00,-5.005312361420191092e-01,6.309695124605092964e+00
7.036999999999999922e+00,6.905086386144465571e+00,-1.334748934194395220e-01,6.619361760845936971e+00
7.038000000000000256e+00,6.904810681432087094e+00,-1.473134697727711551e-01,6.593798043864319780e+00
7.039000000000000590e+00,6.777688177199097552e+00,-2.438183440892662257e-01,6.529784380632323249e+00
7.040000000000000036e+00,6.939163240316911896e+00,-1.061264913026730428e-01,6.645602836249319800e+00
7.041000000000000369e+00,6.815404785704609836e+00,-2.055104339180156003e-01,6.572539774866863027e+00
7.041999999999999815e+00,6.615764016446457063e+00,-3.606023627580495772e-01,6.463979876664565971e+00
7.043000000000000149e+00,6.776157176598680998e+00,-2.268385913282622290e-01,6.573134474995693033e+00
7.044000000000000483e+00,6.756747394101000559e+00,-2.337796447953552903e-01,6.580719534299515949e+00
7.044999999999999929e+00,6.767571989367384688e+00,-2.227385764530065426e-01,6.594071707460782861e+00
7.046000000000000263e+00,6.845458577579662141e+00,-1.770640084519508051e-01,6.609666151040713977e+00
7.046999999999999709e+00,6.800021935592894806e+00,-2.084284213240654715e-01,6.594543078413196646e+00
7.048000000000000043e+00,6.847634225621525239e+00,-1.696386538313386372e-01,6.626716535577236833e+00
7.049000000000000377e+00,7.062948077316188566e+00,1.750659683895417623e-02,6.787936317994641477e+00
7.049999999999999822e+00,6.783567273007343523e+00,-2.054062833205154426e-01,6.623771167971412410e+00
7.051000000000000156e+00,6.861448303366196377e+00,-1.342457538378784287e-01,6.690527361120751415e+00
7.052000000000000490e+00,6.955129939054595312e+00,-4.432902664838803131e-02,6.779031320577820985e+00
7.052999999999999936e+00,6.557914602140987981e+00,-3.817315767341098454e-01,6.503829224054351599e+00
7.054000000000000270e+00,6.876969940918846724e+00,-1.136354802542563353e-01,6.723388752622856401e+00
7.054999999999999716e+00,6.715153264314056791e+00,-2.613751351947518620e-01,6.592183214987128004e+00
7.056000000000000050e+00,6.961856859288197086e+00,-3.661417215660933699e-02,6.797492408593251767e+00
7.057000000000000384e+00,7.105105527566362156e+00,7.015079210822096345e-02,6.870297576035141240e+00
7.057999999999999829e+00,7.003846074405022826e+00,-6.422915041713966010e-03,6.820965777128521701e+00
7.059000000000000163e+00,7.130196022048537863e+00,1.174107089642981161e-01,6.944870638090320014e+00
7.060000000000000497e+00,7.063383436826445205e+00,5.378885736435604775e-02,6.887057555897447614e+00
7.060999999999999943e+00,6.661909201212004916e+00,-2.790691459204707181e-01,6.625463306917513506e+00
7.062000000000000277e+00,6.863190724367060902e+00,-9.768536369448072021e-02,6.789625302317036315e+00
7.062999999999999723e+00,6.959851578439440800e+00,-1.834180100759744830e-02,6.854354841603942816e+00
7.064000000000000057e+00,6.756501789923412105e+00,-1.878402820262771167e-01,6.721437068515373703e+00
7.065000000000000391e+00,7.250294351684366312e+00,2.362787411089987688e-01,7.078636842376420546e+00
7.065999999999999837e+00,7.280248467526768685e+00,2.587858497888108067e-01,7.096474817747718156e+00
7.067000000000000171e+00,7.031400774924428276e+00,4.935211587445614140e-02,6.929255136885144495e+00
7.068000000000000504e+00,7.182801963299514370e+00,1.742640436763901735e-01,7.030498696831847916e+00
7.068999999999999950e+00,6.951624739019319321e+00,-1.474749874187750165e-02,6.886493048544963358e+00
7.070000000000000284e+00,6.877563268462053792e+00,-6.375795182496533930e-02,6.865391610922511489e+00
7.070999999999999730e+00,6.916521441127921221e+00,-3.856855461477638747e-02,6.879686429226177680e+00
7.072000000000000064e+00,6.904647462746701159e+00,-3.251942207670688312e-02,6.906547429128249149e+00
7.073000000000000398e+00,6.965694740286196840e+00,1.643277225610774092e-02,6.946306168313805429e+00
7.073999999999999844e+00,7.222391646064951765e+00,2.280291268842418173e-01,7.115714735559726556e+00
7.075000000000000178e+00,7.248754742061334078e+00,2.642229969208484963e-01,7.164661497659097655e+00
7.076000000000000512e+00,7.193885535638621320e+00,2.039499461141948411e-01,7.101914249901037479e+00
7.076999999999999957e+00,7.272631427887169764e+00,2.760844644556704752e-01,7.170372705185535267e+00
7.078000000000000291e+00,7.145103725221880531e+00,1.897246533016891390e-01,7.128119854988817394e+00
7.078999999999999737e+00,7.303478265618354115e+00,3.302409845588796244e-01,7.253718863891380764e+00
7.080000000000000071e+00,6.944440734134293969e+00,2.305115325641635127e-02,7.001317461666647368e+00
7.081000000000000405e+00,6.746403100575080636e+00,-1.379503337018078146e-01,6.880290685653255522e+00
7.081999999999999851e+00,7.175861962048906584e+00,2.295193725215836922e-01,7.188705600915657357e+00
7.083000000000000185e+00,7.091342022210125329e+00,1.588551619027977757e-01,7.134825222070819706e+00
7.084000000000000519e+00,7.267130871439249518e+00,3.117374308342248379e-01,7.267720666379711147e+00
7.084999999999999964e+00,7.518207526334224511e+00,5.164557089862229500e-01,7.428989870750168478e+00
7.086000000000000298e+00,7.208616460389020375e+00,2.549949903171335741e-01,7.218556225898844048e+00
7.086999999999999744e+00,7.266425591420277108e+00,3.077711462176718760e-01,7.269181418079837975e+00
7.088000000000000078e+00,7.294918500156347463e+00,3.350076293709464692e-01,7.298026621124257929e+00
7.089000000000000412e+00,7.131668993232483267e+00,2.174651686508692339e-01,7.229037326188300305e+00
7.089999999999999858e+00,7.305264742605053208e+00,3.683143617255218438e-01,7.359964890525897196e+00
7.091000000000000192e+00,7.176281318760208805e+00,2.533941473292120050e-01,7.261909451833790108e+00
7.092000000000000526e+00,7.396233689722000904e+00,4.623406972363385270e-01,7.462626216225885400e+00
7.092999999999999972e+00,7.262852391049392509e+00,3.182185503329054144e-01,7.310511559434880624e+00
7.094000000000000306e+00,7.313384134985780882e+00,3.658876815060226884e-01,7.358036558513804337e+00
7.094999999999999751e+00,7.359546715495524083e+00,4.138895859383781572e-01,7.410564258472580157e+00
7.096000000000000085e+00,7.553961259214602819e+00,5.760810610609383708e-01,7.543184988324489915e+00
7.097000000000000419e+00,7.290462028281350371e+00,3.631348674167558799e-01,7.383407883077799383e+00
7.097999999999999865e+00,7.186557652762929571e+00,2.797466348008679216e-01,7.323113466682215744e+00
7.099000000000000199e+00,7.459212111616742469e+00,5.207680435296434540e-01,7.535039036693078174e+00
7.100000000000000533e+00,7.154996992165432168e+00,2.684788637011344403e-01,7.337170486392973423e+00
7.100999999999999979e+00,7.341801256035234147e+00,4.246179913366098235e-01,7.465094614196732259e+00
7.102000000000000313e+00,7.320917135532433839e+00,3.934791518835528135e-01,7.426104637320830371e+00
7.102999999999999758e+00,7.447692444918038390e+00,5.174429075994658733e-01,7.549611898290976342e+00
7.104000000000000092e+00,7.712943128805103576e+00,7.368124529019745017e-01,7.725404910229787703e+00
7.105000000000000426e+00,7.726737622733862665e+00,7.544991431886443056e-01,7.749236056871390943e+00
7.105999999999999872e+00,7.569247994622466891e+00,6.325119933822158647e-01,7.664949451112022416e+00
7.107000000000000206e+00,7.458014751097520545e+00,5.255087956974924257e-01,7.564318367080225869e+00
7.108000000000000540e+00,7.161036948868978236e+00,2.799296282398620606e-01,7.372222148777574979e+00
7.108999999999999986e+00,7.358153451772609266e+00,4.673664462230846528e-01,7.552004138237596642e+00
7.110000000000000320e+00,7.549839524736458252e+00,6.239442418176328609e-01,7.675437403964698646e+00
7.110999999999999766e+00,7.203704391349891267e+00,3.240154566584145801e-01,7.423616011027922568e+00
7.112000000000000099e+00,7.537884070559702110e+00,6.126551307134449065e-01,7.668552484684066251e+00
7.113000000000000433e+00,7.715470136313096639e+00,7.571132980748621621e-01,7.781653844829039990e+00
7.113999999999999879e+00,7.595403353587526496e+00,6.668806301985183982e-01,7.722959258885959244e+00
7.115000000000000213e+00,7.538863552125022238e+00,6.089233528940548590e-01,7.665220004412300447e+00
7.116000000000000547e+00,7.460478570317651936e+00,5.462250925622142983e-01,7.619774219969201567e+00
7.116999999999999993e+00,7.374641142567688767e+00,4.941773284916899378e-01,7.603010924550344107e+00
7.118000000000000327e+00,7.506265061348122991e+00,6.020117066308959819e-01,7.688478485172060672e+00
7.118999999999999773e+00,7.287441075482913533e+00,4.127318943114076655e-01,7.530092430055497665e+00
7.120000000000000107e+00,7.461488181469939640e+00,5.726173770761855408e-01,7.677091752880916609e+00
7.121000000000000441e+00,7.798430346185776685e+00,8.495184794905232817e-01,7.895152233527842789e+00
7.121999999999999886e+00,7.558659687882748557e+00,6.398135710051944258e-01,7.716637670526663939e+00
7.123000000000000220e+00,7.739583337947177455e+00,7.989879324597672916e-01,7.855110753925961475e+00
7.124000000000000554e+00,7.702991183188961699e+00,7.551528711629210688e-01,7.805003554676432920e+00
7.125000000000000000e+00,7.594025069999497113e+00,6.835361510187538681e-01,7.771629182129979441e+00
7.126000000000000334e+00,7.548564415598674415e+00,6.450820043485977484e-01,7.740996197729908879e+00
7.126999999999999780e+00,7.518607632274797226e+00,6.209638526705996142e-01,7.723452633510768273e+00
7.128000000000000114e+00,7.197700950321703317e+00,3.535124952373460694e-01,7.510113547302129433e+00
7.129000000000000448e+00,7.479518407905587196e+00,5.893038538259144365e-01,7.700456523390676544e+00
7.129999999999999893e+00,7.522187307186753102e+00,6.218625619345355959e-01,7.723403395622110423e+00
7.131000000000000227e+00,7.546846602512164104e+00,6.466687615843335069e-01,7.748775453522378065e+00
7.132000000000000561e+00,7.777259166039243610e+00,8.285362862268769168e-01,7.882437543077942976e+00
7.133000000000000007e+00,7.742597896841726168e+00,8.058967095500606526e-01,7.872080055708121193e+00
7.134000000000000341e+00,7.622967140783166506e+00,7.073277596760295660e-01,7.794754337130325617e+00
7.134999999999999787e+00,7.702983656343795005e+00,7.714839131959517760e-01,7.843152909821210272e+00
7.136000000000000121e+00,7.455714384418111074e+00,5.742105570129260039e-01,7.695900026998198307e+00
7.137000000000000455e+00,7.430253700992246024e+00,5.525845450144276638e-01,7.678055533254521947e+00
7.137999999999999901e+00,7.674023247526392311e+00,7.604184128147123412e-01,7.849823463502916709e+00
7.139000000000000234e+00,7.313654497177373592e+00,4.476419226929255202e-01,7.584432566344099236e+00
7.140000000000000568e+00,7.478872173997354267e+00,5.745412792622937026e-01,7.672731315794640850e+00
7.141000000000000014e+00,8.331424073432399879e+00,1.487046768420857257e+00,8.841008909522312109e+00
7.142000000000000348e+00,7.957102300870674050e+00,1.099455806416374193e+00,8.362528901436059314e+00
7.142999999999999794e+00,7.964027990051190109e+00,1.052919119770944878e+00,8.215208801939102301e+00
7.144000000000000128e+00,7.673657201428699004e+00,7.819340130611355244e-01,7.934638043079391245e+00
7.145000000000000462e+00,7.563789251787039092e+00,6.876273474664277296e-01,7.838024064523922974e+00
7.145999999999999908e+00,7.500177504001948492e+00,6.112196340534811201e-01,7.737659591552717764e+00
7.147000000000000242e+00,7.388297349566912864e+00,5.207899142110743451e-01,7.661562259038028344e+00
7.148000000000000576e+00,7.414958805198260450e+00,5.381508264939018904e-01,7.664931526871145095e+00
7.149000000000000021e+00,7.490390397614375750e+00,5.809424576195032497e-01,7.671839678600203882e+00
7.150000000000000355e+00,7.261766556289156682e+00,3.820205020535691887e-01,7.500230360002907659e+00
7.150999999999999801e+00,7.616008966323779994e+00,6.847278544569839198e-01,7.748186722038543195e+00
7.152000000000000135e+00,7.685549167464162501e+00,7.391993708741471103e-01,7.786493607794935379e+00
7.153000000000000469e+00,7.461018750559201607e+00,5.598351370732295162e-01,7.651142170449723778e+00
7.153999999999999915e+00,7.314347676089512973e+00,4.216653378612402747e-01,7.520264777943586942e+00
7.155000000000000249e+00,7.360026315293315413e+00,4.718484700598045145e-01,7.573690082184520556e+00
7.156000000000000583e+00,7.210223721514220863e+00,3.534283271133099036e-01,7.485338714599744314e+00
7.157000000000000028e+00,7.358406508130987511e+00,4.656419372429211334e-01,7.560220282095010624e+00
7.158000000000000362e+00,7.038306033785269200e+00,1.783706359247004825e-01,7.304368324264799206e+00
7.158999999999999808e+00,7.486378388631989012e+00,5.758737447711067547e-01,7.649847682290503492e+00
7.160000000000000142e+00,7.691973736114912086e+00,7.343862932459426229e-01,7.759780597887418807e+00
7.161000000000000476e+00,7.684829827900387045e+00,7.392153542794261956e-01,7.775045866804290107e+00
7.161999999999999922e+00,7.627523052852256846e+00,6.862091966818217870e-01,7.724766091792745648e+00
7.163000000000000256e+00,7.558433208452385088e+00,6.190482952294285024e-01,7.657924928393273767e+00
7.164000000000000590e+00,7.130576337716594715e+00,2.600666203847448732e-01,7.366176824415178181e+00
7.165000000000000036e+00,7.386849963058334190e+00,4.846381427823991950e-01,7.557374791925070667e+00
7.166000000000000369e+00,7.363361634535546152e+00,4.595240212022327908e-01,7.528936231755064767e+00
7.166999999999999815e+00,7.177583959886784548e+00,3.020918757286217837e-01,7.398126446526745781e+00
7.168000000000000149e+00,7.560843383689751285e+00,6.203815954161304713e-01,7.649701473502092064e+00
7.169000000000000483e+00,7.403381099643566721e+00,4.739904629127367763e-01,7.512617418166803063e+00
7.169999999999999929e+00,7.558579126555223127e+00,6.176478342080732320e-01,7.642953734304837710e+00
7.171000000000000263e+00,7.513189861039585082e+00,5.585349065531950430e-01,7.568323203652357556e+00
7.171999999999999709e+00,7.459292915664536672e+00,5.278200530544145952e-01,7.558985763409167724e+00
7.173000000000000043e+00,7.111277952618883624e+00,2.235478425843168693e-01,7.296643708820901963e+00
7.174000000000000377e+00,7.355765017961992669e+00,4.341996359505906899e-01,7.471642547659048894e+00
7.174999999999999822e+00,7.401504768843389037e+00,4.933483111064456139e-01,7.542380219782829798e+00
7.176000000000000156e+00,7.150354481482376734e+00,2.547589572052372797e-01,7.314532473602988638e+00
7.177000000000000490e+00,7.502614304159141767e+00,5.534783999173249480e-01,7.557895660036974661e+00
7.177999999999999936e+00,7.398018715211895469e+00,4.660765563168569603e-01,7.485877980581269853e+00
7.179000000000000270e+00,7.705970480610494278e+00,7.212341717013888154e-01,7.686440999661213525e+00
7.179999999999999716e+00,7.565884209105101732e+00,5.936140530737810117e-01,7.569498552723692875e+00
7.181000000000000050e+00,7.220419179718629010e+00,3.008581265769484925e-01,7.327678029890035916e+00
7.182000000000000384e+00,7.501004642083976215e+00,5.439095058718412812e-01,7.531439208653922357e+00
7.182999999999999829e+00,7.262594088313975682e+00,3.464003392768604250e-01,7.373095672577757220e+00
7.184000000000000163e+00,7.169018121676937305e+00,2.725078742427698986e-01,7.317174067867775022e+00
7.185000000000000497e+00,7.308391344634895148e+00,3.779138249602352340e-01,7.386925946870022130e+00
7.185999999999999943e+00,7.030784755625911764e+00,1.341904079486310186e-01,7.175427438808235969e+00
7.187000000000000277e+00,7.371979009276217631e+00,4.264066902560497696e-01,7.417038682342700362e+00
7.187999999999999723e+00,7.671166940967624193e+00,6.719178795235780655e-01,7.607279877535808588e+00
7.189000000000000057e+00,7.338761878167258779e+00,3.845146786418243146e-01,7.363321680278266612e+00
7.190000000000000391e+00,7.399062132803410741e+00,4.289145347979200773e-01,7.390303204493552158e+00
7.190999999999999837e+00,7.333328022054640627e+00,3.719843661088467757e-01,7.340700451150055983e+00
7.192000000000000171e+00,7.159682335496927230e+00,2.415922223682732406e-01,7.252129159195359165e+00
7.193000000000000504e+00,7.305570059978530040e+00,3.643305424917636648e-01,7.350331592217465015e+00
7.193999999999999950e+00,7.084830102958238562e+00,1.724025138993630357e-01,7.185877530580016881e+00
7.195000000000000284e+00,6.951401628205611694e+00,5.891698105034197386e-02,7.091047749567111147e+00
7.195999999999999730e+00,7.340521648925992793e+00,3.816895977890650826e-01,7.346238727797456569e+00
7.197000000000000064e+00,7.342385000074632906e+00,3.845872724752636973e-01,7.348991562094564500e+00
7.198000000000000398e+00,7.274811658175163842e+00,3.180079222768834590e-01,7.282284153258565595e+00
7.198999999999999844e+00,7.313597536446990510e+00,3.346496137665607717e-01,7.275718689221420732e+00
7.200000000000000178e+00,7.285470153007875815e+00,3.297192851328779595e-01,7.292983418445799337e+00
7.201000000000000512e+00,7.318381924003344530e+00,3.604316408669878680e-01,7.320557143441244641e+00
7.201999999999999957e+00,7.183711888250097211e+00,2.376598527569583341e-01,7.208808895479102752e+00
7.203000000000000291e+00,6.960874060683460485e+00,5.890740901174723598e-02,7.073333276863848162e+00
7.203999999999999737e+00,7.099368813929766375e+00,1.681042499846696625e-01,7.152491348383392733e+00
7.205000000000000071e+00,7.131736573073448326e+00,1.893873468915113212e-01,7.162018089662391063e+00
7.206000000000000405e+00,7.091599107976523264e+00,1.578314436564638157e-01,7.138442588330690342e+00
7.206999999999999851e+00,7.601609917538213246e+00,5.910261508721094126e-01,7.494291841594793446e+00
7.208000000000000185e+00,7.507705758212714464e+00,5.114891576864701861e-01,7.428665649523455983e+00
7.209000000000000519e+00,7.390710579070635333e+00,4.168519614693622644e-01,7.356004137469267512e+00
7.209999999999999964e+00,7.310100072325163012e+00,3.352597669641873557e-01,7.273123002120190250e+00
7.211000000000000298e+00,7.183234296376062922e+00,2.458181566161562470e-01,7.220874227512551258e+00
7.211999999999999744e+00,7.069188830108730670e+00,1.490307271378180920e-01,7.141190202392485809e+00
7.213000000000000078e+00,7.257142772147433085e+00,3.068047765997367060e-01,7.268707093804697372e+00
7.214000000000000412e+00,6.997802502472416641e+00,8.680655989440512477e-02,7.088051595197182309e+00
7.214999999999999858e+00,7.234647087234347573e+00,2.815216818766289597e-01,7.240716306816846526e+00
7.216000000000000192e+00,7.169153152132369478e+00,2.083702698467116698e-01,7.160065206364140344e+00
7.217000000000000526e+00,7.175244091687590142e+00,2.256674109418660978e-01,7.188805313707277378e+00
7.217999999999999972e+00,7.431400874339987084e+00,4.413999351130030169e-01,7.364429451083688960e+00
7.219000000000000306e+00,7.296335302599577410e+00,3.299599631233902652e-01,7.277010078432033069e+00
7.219999999999999751e+00,7.213876073077397422e+00,2.767236266332059325e-01,7.253470673158190607e+00
